250, 7075359.4460227275
251, 575255.7897727273
252, 678208.1732954546
253, 1063297.3522727273
254, 385112.4943181818
255, 6011904.448863637
256, 770201.2670454546
257, 1649745.5170454546
258, 838421.4261363636
259, 551365.4289772727
260, 4246686.346590909
261, 805098.5482954546
262, 930968.4346590909
263, 679808.6193181818
264, 723667.9232954546
265, 617835.5681818182
266, 1840203.3295454546
267, 1474986.6931818181
268, 616419.8693181818
269, 437444.125
270, 629751.4375
271, 432284.76136363635
272, 1042503.6079545454
273, 1045664.8948863636
274, 598567.7244318182
275, 1226506.3664772727
276, 1216343.1590909092
277, 711046.4829545454
278, 875961.9204545454
279, 13550801.9375
280, 420980.4346590909
281, 587888.1846590909
282, 432646.2869318182
283, 797437.7869318182
284, 1131199.0340909092
285, 823731.3323863636
286, 2095050.9005681819
287, 710300.3693181818
288, 664212.7386363636
289, 514293.5710227273
290, 480346.73863636365
291, 1481952.4289772727
292, 887325.0710227273
293, 2122695.90625
294, 714030.6590909091
295, 997651.9943181818
296, 591633.0568181818
297, 2073101.2244318181
298, 584318.8579545454
299, 1016904.6051136364
300, 531111.6392045454
301, 432950.0994318182
302, 1198537.5142045454
303, 9635064.03125
304, 577609.6221590909
305, 546455.7329545454
306, 2250580.5568181816
307, 447914.7130681818
308, 458906.66761363635
309, 411566.92613636365
310, 778523.3210227273
311, 1737915.0397727273
312, 730741.3039772727
313, 1378449.1846590908
314, 540213.5340909091
315, 1188048.1988636365
316, 1009138.4232954546
317, 458392.51136363635
318, 444911.3181818182
319, 1132467.2613636365
320, 398034.0965909091
321, 451115.36363636365
322, 594089.1477272727
323, 3411588.1079545454
324, 944337.9829545454
325, 447489.8977272727
326, 949554.5340909091
327, 473384.59375
328, 599662.4829545454
329, 833374.4460227273
330, 762095.8693181818
331, 1432556.4801136365
332, 442723.9943181818
333, 598050.4602272727
334, 586518.1420454546
335, 528617.5482954546
336, 740232.8494318182
337, 468811.6789772727
338, 573651.5056818182
339, 750426.9289772727
340, 788685.2045454546
341, 888343.0426136364
342, 503826.83238636365
343, 397408.48579545453
344, 467150.7272727273
345, 489892.3693181818
346, 953312.40625
347, 1430128.4857954546
348, 10062033.599431818
349, 384453.03125
350, 831834.1505681818
351, 25050390.917613637
352, 2334251.8607954546
353, 548798.4602272727
354, 490121.4772727273
355, 452613.3068181818
356, 441293.45738636365
357, 402372.3494318182
358, 611017.3551136364
359, 697846.5142045454
360, 1293820.9886363635
361, 1136307.5681818181
362, 512662.98863636365
363, 402179.3664772727
364, 7746603.017045454
365, 623186.6278409091
366, 530322.3181818182
367, 390623.98295454547
368, 449267.6164772727
369, 513761.6193181818
370, 915824.8607954546
371, 13937464.153409092
372, 798967.2414772727
373, 802851.0170454546
374, 519224.7414772727
375, 376331.4772727273
376, 1672739.9573863635
377, 461742.35795454547
378, 993630.8153409091
379, 902920.0568181818
380, 1184706.9261363635
381, 474328.95170454547
382, 862068.3210227273
383, 953997.2073863636
384, 362221.0397727273
385, 397581.26420454547
386, 377706.78267045453
387, 899771.28125
388, 1473009.3551136365
389, 499815.7102272727
390, 1214014.5085227273
391, 1988862.4857954546
392, 413178.4119318182
393, 2100650.5767045454
394, 644749.7840909091
395, 488188.0852272727
396, 2444825.227272727
397, 1215928.7159090908
398, 422671.9133522727
399, 1901369.9176136365
400, 411316.8096590909
401, 742163.375
402, 388649.54545454547
403, 444609.0625
404, 491107.2840909091
405, 977916.9431818182
406, 1009737.0795454546
407, 1314476.0553977273
408, 578865.1363636364
409, 3366126.1463068184
410, 1182382.3181818181
411, 558031.9119318182
412, 654828.0028409091
413, 396572.1477272727
414, 1133543.5397727273
415, 370441.7528409091
416, 626096.5198863636
417, 384656.83238636365
418, 439179.1960227273
419, 622836.8721590909
420, 957315.0198863636
421, 577355.7073863636
422, 455577.3494318182
423, 551600.5681818182
424, 384258.84801136365
425, 1263137.7954545454
426, 703132.1960227273
427, 972784.6491477273
428, 520582.3806818182
429, 1311591.2642045454
430, 752889.71875
431, 557509.6392045454
432, 804052.0198863636
433, 630663.6704545454
434, 427721.23579545453
435, 665712.6022727273
436, 904035.3352272727
437, 460834.14488636365
438, 2183203.346590909
439, 417608.78125
440, 1281118.8366477273
441, 506940.26988636365
442, 352854.32386363635
443, 448376.9005681818
444, 1268063.2954545454
445, 619061.1306818182
446, 834566.5653409091
447, 403433.8494318182
448, 3888116.6676136362
449, 946815.9090909091
450, 2814658.34375
451, 1371576.5
452, 378530.81392045453
453, 436035.8877840909
454, 2577889.4261363638
455, 401066.484375
456, 412530.3210227273
457, 544865.1164772727
458, 447543.35795454547
459, 3365956.8125
460, 451967.8664772727
461, 399861.7244318182
462, 417093.9147727273
463, 505598.45738636365
464, 694911.7883522727
465, 425829.5568181818
466, 412560.3053977273
467, 572929.8480113636
468, 524272.13636363635
469, 348803.8494318182
470, 677907.4673295454
471, 618685.0142045454
472, 412453.1875
473, 813923.4857954546
474, 1075138.3125
475, 1068086.8238636365
476, 2242767.778409091
477, 2917337.044034091
478, 334404.60511363635
479, 517322.0553977273
480, 415443.6349431818
481, 1240572.25
482, 390473.4744318182
483, 6797745.269886363
484, 349173.87357954547
485, 1517567.4318181819
486, 541815.6704545454
487, 538352.3210227273
488, 608614.0738636364
489, 1018035.5696022727
490, 16604012.477272727
491, 790015.1107954546
492, 640068.4176136364
493, 474547.25142045453
494, 802084.0170454546
495, 1531425.1278409092
496, 698633.7329545454
497, 528324.921875
498, 605727.7130681818
499, 664772.5113636364
500, 415171.4247159091
501, 3309412.274147727
502, 332273.36363636365
503, 486603.265625
504, 1203586.2144886365
505, 514273.36079545453
506, 928326.4176136364
507, 804668.28125
508, 388650.1491477273
509, 343200.1775568182
510, 1307718.7244318181
511, 513267.3934659091
512, 437041.74573863635
513, 416138.94886363635
514, 1040843.9403409091
515, 842541.7073863636
516, 439001.05113636365
517, 468848.4190340909
518, 1560528.2755681819
519, 1889962.6278409092
520, 579839.2897727273
521, 393200.5255681818
522, 486375.31107954547
523, 595057.9346590909
524, 897533.4914772727
525, 759359.2414772727
526, 493289.1150568182
527, 407814.7414772727
528, 2059541.6051136365
529, 1096376.9431818181
530, 1630740.0440340908
531, 1015681.9105113636
532, 410925.7997159091
